Date,Close,EMA12,EMA26,macd,signal,scaled_macd,scaled_signal,adx,delta,Entry/Exit,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio MACD Total,Portfolio Daily Returns,Portfolio Cumulative Returns
2023-06-20,438.0799865722656,405.65171182120304,374.1195688422903,31.53214297891276,29.186238420328763,100.0,98.03403828028941,45.16554680563216,1.0,0.0,211.0,0.0,92434.87716674805,39014.67025756836,131449.5474243164,0.018240505888099445,0.3144954742431636
2023-06-21,430.45001220703125,409.4668349698746,378.29270700038995,31.17412796948463,29.583816330161763,98.86553903008053,99.36946792595481,45.44818684906285,0.0,-1.0,0.0,-211.0,0.0,129839.62283325195,129839.62283325195,-0.012247471540298704,0.298396228332519
2023-06-22,430.25,412.6642449832959,382.14183325466325,30.52241172863262,29.77153540985663,96.80041153754823,100.0,45.716694890322,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-06-23,422.0899963378906,414.11436057968234,385.1012681783764,29.013092401305926,29.61984680814604,92.01775208778855,99.49049117009811,45.85535033415639,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-06-26,406.32000732421875,412.9152293072517,386.67317994610323,26.242049361148474,28.944287318744937,83.23700242020598,97.22134555801979,45.063250284533325,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-06-27,418.760009765625,413.8144263023446,389.05019681828094,24.764229484063662,28.10827575180711,78.55415693335924,94.41325536237257,44.31075523739141,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-06-28,411.1700134277344,413.40759355183144,390.6888387729258,22.718754778905634,27.03037155722519,72.07255376910656,90.79266885333732,43.595884942606595,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-06-29,408.2200012207031,412.60950242301425,391.98754395020865,20.621958472805602,25.748688940339736,65.42832515159289,86.48760833415052,42.91675816256102,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-06-30,423.0199890136719,414.21111574626923,394.28640838851396,19.924707357755267,24.583892623821722,63.218908910857806,82.57515873931915,42.518102139932026,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-07-03,424.1300048828125,415.73709869165515,396.4971919154214,19.239906776233738,23.515095454303303,61.04894532984686,78.98516193598141,42.225401127411,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-07-05,423.1700134277344,416.8806240364931,398.4730779138279,18.407546122665167,22.493585587975044,58.41140039596674,75.55399907432376,42.01646756219104,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-07-06,421.0299987792969,417.5189893819299,400.1440560350532,17.374933346876674,21.469855139754866,55.139306041477354,72.11537747108173,41.42196023242265,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-07-07,425.0299987792969,418.67452928981453,401.9875563422805,16.686972947534002,20.513278701310316,52.9593297797247,68.90232035032653,41.12964483233707,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-07-10,421.79998779296875,419.15536905974096,403.45521546501385,15.700153594727112,19.55065367999337,49.832343450551406,65.66894656538483,40.5779803540796,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-07-11,424.04998779296875,419.90838732667015,404.98082307745966,14.92756424921049,18.626035793836564,47.38419900078586,62.563235444249,40.053899099735006,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-07-12,439.0199890136719,422.848633740976,407.50234825187687,15.34628548909916,17.97008573288895,48.71102299257535,60.359956198092135,39.87162974548444,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-07-13,459.7699890136719,428.5288422459732,411.3741753069986,17.15466693897457,17.807001974106047,54.44133630230791,59.812172025936505,40.18184659833468,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-07-14,454.69000244140625,432.5536361230963,414.58287016654106,17.970765956555226,17.83975477059589,57.02735213587238,59.92218582280302,40.806290621322255,0.0,0.0,0.0,0.0,0.0,129839.62283325195,129839.62283325195,0.0,0.298396228332519
2023-07-17,464.6099853515625,437.48538215918074,418.28870545849225,19.1966767006885,18.11113915661444,60.9119599182266,60.833742389444524,41.39951244316045,1.0,1.0,211.0,211.0,98032.70690917969,31806.915924072266,129839.62283325195,0.0,0.298396228332519
2023-07-18,474.94000244140625,443.24763143429453,422.48522685514706,20.76240457914747,18.64139224112109,65.87336410757554,62.61481641605015,42.17457087150596,1.0,0.0,211.0,0.0,100212.34051513672,31806.915924072266,132019.25643920898,0.016787122131094456,0.3201925643920893
2023-07-19,470.7699890136719,447.48184029323556,426.0619777297536,21.419862563481956,19.1970863055933,67.95668576434292,64.48134448328659,42.910876378434196,1.0,0.0,211.0,0.0,99332.46768188477,31806.915924072266,131139.38360595703,-0.006664731017153591,0.31139383605956983
2023-07-20,455.20001220703125,448.6692513570329,428.22040755021857,20.448843806814352,19.44743780583752,64.87976761429461,65.3222534145785,42.777127713140985,0.0,-1.0,0.0,-211.0,0.0,127854.11849975586,127854.11849975586,-0.025051704650927875,0.2785411849975581
2023-07-21,443.0899963378906,447.81090443092756,429.3218854557533,18.489018975174247,19.255754039704858,58.66956770416758,64.67840430335934,42.228180017928025,0.0,0.0,0.0,0.0,0.0,127854.11849975586,127854.11849975586,0.0,0.2785411849975581
2023-07-24,446.1199951171875,447.55076453648456,430.56621799635747,16.9845465401271,18.80151253978929,53.902266856622184,63.152646583234564,41.68075040757126,0.0,0.0,0.0,0.0,0.0,127854.11849975586,127854.11849975586,0.0,0.2785411849975581
